wavelength,transmission
14.02314,97.6235
14.03336,97.62869
14.04357,97.63454
14.05318,97.64041
14.06338,97.64639
14.07358,97.65141
14.08318,97.65622
14.09337,97.66196
14.10355,97.66795
14.11313,97.67295
14.12331,97.67892
14.13348,97.68414
14.14305,97.68826
14.15321,97.6939
14.16336,97.69896
14.17351,97.70487
14.18306,97.71059
14.1932,97.71631
14.20334,97.72054
14.21347,97.72571
14.223,97.73068
14.23312,97.73595
14.24324,97.74071
14.25335,97.74646
14.26346,97.75161
14.27296,97.75666
14.28306,97.76144
14.29315,97.7666
14.30324,97.77144
14.31332,97.77624
14.32339,97.78147
14.33287,97.78674
14.34294,97.79111
14.353,97.79622
14.36306,97.80154
14.37311,97.80617
14.38315,97.81149
14.3932,97.81699
14.40323,97.82116
14.41326,97.82593
14.42329,97.83049
14.43331,97.83596
14.44333,97.84074
14.45334,97.84551
